Flight_Number,Departure_Airport,Arrival_Airport,Flight_Date,Flight_Time,Booking_Date,Booking_Channel,Passenger_ID,Age,Travel_Class,Ticket_Price,Fare_Class,Payment_Method,Flight_Month,Date,GDP_Growth_Rate,Inflation_Rate,Unemployment_Rate,Month,Holiday_Name,Holiday_Date,Holiday_Type,Holiday_Indicator,Weather_Condition,Temperature,Wind_Speed,Precipitation,Departure_Delay,Cancellation,Competitor_Price,Booking_Lead_Time,Airline,Flight_Date_Numeric,Booking_Date_Numeric,Flight_Time_Minutes,Holiday_Date_Numeric
EA505,JFK,MIA,2023-12-28,09:59:00,2023-12-08,Phone,3482,31,Business,1382.67,Regular,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-28,Non-Holiday,0,Fog,7.77,14.19,37.55,105,1,140.47,20,Emirates,361,437,599,361
CA303,ORD,SEA,2023-08-30,12:40:00,2023-07-06,Online,4968,60,Economy,106.08,Premium,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-30,Non-Holiday,0,Fog,11.63,12.08,7.38,171,0,655.88,55,Air Canada,241,282,760,241
BA202,ORD,MIA,2023-04-04,22:09:00,2023-01-03,Online,3871,66,First Class,651.26,Premium,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-04,Non-Holiday,0,Snow,4.01,12.85,18.93,95,0,451.16,91,British Airways,93,98,1329,93
BA202,ORD,SFO,2023-02-17,22:07:00,2023-01-20,Phone,260,28,Business,321.41,Premium,Debit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-17,Non-Holiday,0,Fog,6.97,14.16,11.7,229,0,975.32,28,British Airways,47,115,1327,47
DA404,ORD,MIA,2023-08-27,10:16:00,2023-06-28,Online,3692,55,Economy,313.11,Regular,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-27,Non-Holiday,0,Storm,5.8,5.67,36.84,99,0,247.78,60,Delta Airlines,238,274,616,238
DA404,JFK,ATL,2023-01-16,04:22:00,2023-01-02,Travel Agency,4025,62,Economy,1392.45,Premium,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-16,Non-Holiday,0,Fog,38.75,7.23,25.44,168,0,428.32,14,Delta Airlines,15,97,262,15
CA303,ORD,LAS,2023-09-26,21:28:00,2023-07-19,Phone,2809,61,Economy,755.75,Discount,Credit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-26,Non-Holiday,0,Snow,9.91,11.93,39.78,231,0,1331.06,69,Air Canada,268,295,1288,268
DA404,DEN,SEA,2023-07-01,04:56:00,2023-06-16,Online,693,35,Economy,178.82,Discount,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,Christmas,2023-07-01,Public Holiday,1,Fog,4.53,14.97,31.72,146,0,1014.55,15,Delta Airlines,181,262,296,181
CA303,JFK,LAS,2023-12-23,08:02:00,2023-12-01,Travel Agency,2608,45,Business,795.38,Discount,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-23,Non-Holiday,0,Storm,14.1,6.34,10.62,89,0,1161.97,22,Air Canada,356,430,482,356
AA100,LAX,SEA,2023-01-19,15:17:00,2023-01-17,Phone,2214,62,Economy,897.23,Premium,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-19,Non-Holiday,0,Snow,1.9,10.85,21.54,221,1,442.41,2,American Airlines,18,112,917,18
EA505,DFW,MIA,2023-10-24,08:16:00,2023-09-13,Travel Agency,2831,56,First Class,1203.04,Regular,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-24,Non-Holiday,0,Snow,20.66,6.43,41.21,111,0,729.05,41,Emirates,296,351,496,296
CA303,LAX,LAS,2023-04-22,21:47:00,2023-04-01,Travel Agency,2771,59,Economy,441.03,Regular,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Rain,6.95,11.11,14.59,76,0,619.94,21,Air Canada,111,186,1307,111
CA303,ORD,LAS,2023-04-03,23:13:00,2023-02-10,Travel Agency,665,20,First Class,336.69,Premium,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-03,Non-Holiday,0,Clear,14.76,18.14,8.45,39,0,672.46,52,Air Canada,92,136,1393,92
EA505,LAX,SFO,2023-07-15,01:47:00,2023-05-19,Travel Agency,1206,32,First Class,1365.78,Regular,Miles,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-15,Non-Holiday,0,Clear,18.96,17.78,44.69,229,0,686.44,57,Emirates,195,234,107,195
AA100,DFW,SEA,2023-04-01,21:46:00,2023-01-10,Online,1565,65,Economy,1365.59,Discount,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,New Year,2023-04-01,Public Holiday,1,Fog,28.14,11.34,42.23,55,0,937.15,81,American Airlines,90,105,1306,90
DA404,LAX,SFO,2023-08-29,22:55:00,2023-07-05,Travel Agency,1648,43,Business,743.31,Discount,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-29,Non-Holiday,0,Storm,-4.28,15.49,48.69,203,0,1325.53,55,Delta Airlines,240,281,1375,240
DA404,ORD,SFO,2023-04-17,03:24:00,2023-01-19,Online,2225,58,Business,1157.83,Regular,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-17,Non-Holiday,0,Storm,-7.45,19.06,31.37,17,0,1096.14,88,Delta Airlines,106,114,204,106
EA505,LAX,LAS,2023-07-21,15:05:00,2023-04-30,Travel Agency,413,23,First Class,604.2,Premium,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-21,Non-Holiday,0,Clear,24.4,16.33,12.36,192,0,142.63,82,Emirates,201,215,905,201
DA404,JFK,MIA,2023-02-01,03:25:00,2022-12-21,Phone,1451,24,Economy,819.88,Regular,Miles,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,Independence Day,2023-02-01,Public Holiday,1,Snow,29.89,2.93,45.03,112,0,1264.27,42,Delta Airlines,31,85,205,31
CA303,LAX,LAS,2023-07-08,05:27:00,2023-05-15,Online,2919,18,Economy,242.97,Discount,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-08,Non-Holiday,0,Rain,-3.78,15.59,12.92,65,0,920.24,54,Air Canada,188,230,327,188
EA505,ORD,ATL,2023-08-06,02:46:00,2023-07-22,Online,297,69,Economy,768.62,Regular,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-06,Non-Holiday,0,Rain,1.72,11.42,20.99,153,0,486.75,15,Emirates,217,298,166,217
AA100,DFW,MIA,2023-06-09,19:34:00,2023-05-10,Phone,225,40,First Class,1202.81,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-09,Non-Holiday,0,Snow,3.84,1.93,18.1,11,0,1262.1,30,American Airlines,159,225,1174,159
CA303,DEN,MIA,2023-04-08,06:49:00,2023-01-08,Travel Agency,2029,55,Economy,1489.69,Discount,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-08,Non-Holiday,0,Snow,-0.9,5.11,16.73,235,0,278.69,90,Air Canada,97,103,409,97
EA505,ORD,LAS,2023-08-11,22:06:00,2023-05-05,Phone,4762,20,Business,593.83,Discount,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-11,Non-Holiday,0,Fog,22.62,14.7,9.62,213,0,763.0,98,Emirates,222,220,1326,222
BA202,LAX,SFO,2023-02-10,10:10:00,2023-01-23,Online,3465,66,Economy,1033.39,Discount,Miles,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-10,Non-Holiday,0,Snow,-1.31,20.0,39.09,212,0,926.46,18,British Airways,40,118,610,40
DA404,JFK,LAS,2023-03-13,11:13:00,2023-02-18,Online,820,41,First Class,922.87,Regular,Miles,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-13,Non-Holiday,0,Fog,30.46,17.16,2.14,200,0,525.22,23,Delta Airlines,71,144,673,71
DA404,ORD,MIA,2023-12-27,19:52:00,2023-12-11,Travel Agency,361,49,Business,733.23,Regular,Miles,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-27,Non-Holiday,0,Fog,-4.57,5.83,31.58,29,1,854.01,16,Delta Airlines,360,440,1192,360
EA505,DEN,ATL,2023-04-22,07:10:00,2023-01-23,Travel Agency,3890,32,First Class,784.83,Regular,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Rain,-6.94,6.02,28.41,86,0,728.93,89,Emirates,111,118,430,111
AA100,DEN,LAS,2023-01-08,18:15:00,2023-01-02,Travel Agency,235,22,Economy,1190.27,Discount,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-08,Non-Holiday,0,Snow,20.42,19.53,25.83,217,0,564.18,6,American Airlines,7,97,1095,7
AA100,LAX,MIA,2023-03-15,19:56:00,2023-02-13,Phone,383,32,Business,1334.8,Premium,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-15,Non-Holiday,0,Storm,22.92,15.7,27.26,55,0,1006.91,30,American Airlines,73,139,1196,73
CA303,ORD,SEA,2023-12-22,07:18:00,2023-12-17,Online,4674,58,Economy,747.02,Regular,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-22,Non-Holiday,0,Rain,23.18,11.84,22.5,137,0,424.32,5,Air Canada,355,446,438,355
EA505,DFW,SEA,2023-02-21,13:29:00,2023-01-05,Travel Agency,2713,28,First Class,1225.11,Discount,Debit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-21,Non-Holiday,0,Fog,22.39,7.48,33.96,177,0,677.98,47,Emirates,51,100,809,51
DA404,ORD,LAS,2023-10-05,13:25:00,2023-07-24,Online,4102,69,Economy,185.88,Premium,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-05,Non-Holiday,0,Storm,11.28,7.96,32.85,111,0,1321.72,73,Delta Airlines,277,300,805,277
DA404,DEN,MIA,2023-12-01,01:03:00,2023-11-17,Online,2464,69,First Class,399.57,Discount,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,Independence Day,2023-12-01,Cultural Event,1,Rain,12.11,9.28,42.78,197,0,137.04,14,Delta Airlines,334,416,63,334
AA100,DEN,SEA,2023-05-23,21:48:00,2023-05-08,Online,4670,34,First Class,326.08,Discount,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-23,Non-Holiday,0,Fog,-0.95,10.6,22.81,120,0,575.16,15,American Airlines,142,223,1308,142
DA404,DEN,LAS,2023-08-20,15:26:00,2023-06-11,Phone,1501,63,First Class,157.88,Regular,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-20,Non-Holiday,0,Storm,1.35,3.14,19.98,127,0,408.32,70,Delta Airlines,231,257,926,231
DA404,LAX,SEA,2023-08-11,11:28:00,2023-05-23,Travel Agency,147,48,Business,1332.75,Discount,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-11,Non-Holiday,0,Rain,39.15,3.11,48.12,156,0,1208.11,80,Delta Airlines,222,238,688,222
EA505,DEN,MIA,2023-11-16,14:41:00,2023-09-21,Online,2886,28,Economy,614.65,Regular,Miles,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-16,Non-Holiday,0,Clear,29.62,11.58,9.4,133,0,1087.83,56,Emirates,319,359,881,319
DA404,ORD,SFO,2023-07-01,04:22:00,2023-05-15,Travel Agency,3959,45,First Class,470.84,Premium,Credit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,Christmas,2023-07-01,Public Holiday,1,Rain,32.98,19.71,19.31,16,0,1314.92,47,Delta Airlines,181,230,262,181
EA505,DFW,MIA,2023-02-21,22:18:00,2022-11-20,Online,4072,25,Economy,908.24,Discount,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-21,Non-Holiday,0,Fog,22.39,7.48,33.96,106,0,892.0,93,Emirates,51,54,1338,51
CA303,ORD,MIA,2023-05-26,14:34:00,2023-03-24,Online,2493,58,Business,255.83,Discount,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Snow,18.59,6.28,22.4,89,0,752.43,63,Air Canada,145,178,874,145
DA404,JFK,SEA,2023-11-24,00:38:00,2023-09-24,Online,3535,18,Economy,249.14,Discount,Credit Card,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-24,Non-Holiday,0,Clear,33.69,16.66,42.85,177,0,1136.71,61,Delta Airlines,327,362,38,327
BA202,LAX,MIA,2023-06-07,02:22:00,2023-04-10,Travel Agency,4886,67,First Class,1031.26,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-07,Non-Holiday,0,Snow,7.66,5.15,20.9,134,0,782.86,58,British Airways,157,195,142,157
DA404,DEN,ATL,2023-02-28,10:42:00,2023-01-11,Online,1009,44,Economy,573.22,Discount,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-28,Non-Holiday,0,Clear,6.75,3.73,13.83,131,0,1063.38,48,Delta Airlines,58,106,642,58
AA100,DEN,LAS,2023-02-22,22:41:00,2023-02-11,Travel Agency,4632,27,Economy,455.46,Premium,Credit Card,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-22,Non-Holiday,0,Storm,8.7,18.43,25.87,148,0,1312.33,11,American Airlines,52,137,1361,52
CA303,LAX,ATL,2023-07-23,08:34:00,2023-06-30,Travel Agency,2054,38,First Class,192.98,Discount,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-23,Non-Holiday,0,Clear,38.74,4.6,36.47,7,0,525.72,23,Air Canada,203,276,514,203
EA505,DFW,MIA,2023-05-10,08:24:00,2023-02-02,Phone,957,67,Business,780.64,Regular,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-10,Non-Holiday,0,Fog,5.51,13.88,29.66,126,0,132.81,97,Emirates,129,128,504,129
AA100,LAX,SEA,2023-05-23,01:51:00,2023-04-04,Travel Agency,814,21,Business,551.48,Discount,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-23,Non-Holiday,0,Clear,5.76,14.46,43.57,108,0,711.64,49,American Airlines,142,189,111,142
CA303,ORD,SFO,2023-08-31,07:18:00,2023-06-26,Online,3127,23,First Class,1273.07,Regular,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-31,Non-Holiday,0,Clear,34.87,14.74,36.73,38,1,798.57,66,Air Canada,242,272,438,242
DA404,JFK,MIA,2023-05-13,22:24:00,2023-04-20,Phone,4679,60,Business,931.01,Discount,Miles,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-13,Non-Holiday,0,Storm,10.16,19.23,37.97,55,0,1084.94,23,Delta Airlines,132,205,1344,132
CA303,LAX,MIA,2023-02-27,12:08:00,2022-12-31,Phone,4704,64,First Class,945.47,Regular,Miles,2023-02,2023-02-01,-0.8,3.75,6.88,2023-02,No Holiday,2023-02-27,Non-Holiday,0,Clear,21.66,17.82,23.51,234,0,1038.96,58,Air Canada,57,95,728,57
CA303,DFW,MIA,2023-06-07,15:53:00,2023-03-03,Online,4209,20,Economy,837.17,Premium,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-07,Non-Holiday,0,Fog,7.41,17.54,16.91,239,0,258.54,96,Air Canada,157,157,953,157
AA100,JFK,SFO,2023-08-31,06:48:00,2023-06-04,Online,1857,37,First Class,658.85,Regular,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-31,Non-Holiday,0,Fog,11.35,9.71,35.38,157,0,1320.61,88,American Airlines,242,250,408,242
CA303,LAX,ATL,2023-09-29,15:39:00,2023-08-25,Travel Agency,4919,46,First Class,1279.14,Regular,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-29,Non-Holiday,0,Storm,24.9,10.84,42.75,203,0,1248.19,35,Air Canada,271,332,939,271
EA505,ORD,MIA,2023-01-08,07:04:00,2022-11-17,Online,819,62,First Class,970.03,Regular,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-08,Non-Holiday,0,Clear,1.4,10.15,28.17,231,0,164.59,52,Emirates,7,51,424,7
CA303,JFK,SFO,2023-04-12,03:00:00,2023-03-09,Phone,4359,41,Business,271.82,Discount,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-12,Non-Holiday,0,Clear,4.23,13.93,9.45,98,0,884.94,34,Air Canada,101,163,180,101
EA505,LAX,ATL,2023-06-07,10:17:00,2023-04-05,Travel Agency,4172,53,Business,120.51,Premium,Miles,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-07,Non-Holiday,0,Snow,13.16,8.46,40.79,94,0,1082.22,63,Emirates,157,190,617,157
CA303,ORD,SEA,2023-05-23,03:59:00,2023-04-26,Phone,2465,44,First Class,1115.15,Premium,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-23,Non-Holiday,0,Clear,17.14,13.46,3.32,114,0,1314.85,27,Air Canada,142,211,239,142
BA202,JFK,MIA,2023-07-25,03:55:00,2023-05-22,Travel Agency,1291,48,First Class,866.69,Discount,Debit Card,2023-07,2023-07-01,4.06,4.61,6.33,2023-07,No Holiday,2023-07-25,Non-Holiday,0,Clear,32.09,5.09,40.57,4,1,764.58,64,British Airways,205,237,235,205
DA404,JFK,ATL,2023-05-16,04:57:00,2023-02-21,Phone,4532,22,Economy,1251.53,Regular,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-16,Non-Holiday,0,Snow,37.35,15.68,13.79,165,0,511.07,84,Delta Airlines,135,147,297,135
AA100,DFW,MIA,2023-09-23,10:58:00,2023-09-05,Travel Agency,3218,50,First Class,190.81,Regular,Miles,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-23,Non-Holiday,0,Storm,-4.36,2.21,21.21,67,0,1073.81,18,American Airlines,265,343,658,265
AA100,LAX,LAS,2023-01-17,07:02:00,2022-12-18,Travel Agency,1793,36,First Class,1339.85,Regular,Debit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-17,Non-Holiday,0,Storm,1.3,1.25,11.24,64,0,314.71,30,American Airlines,16,82,422,16
BA202,DFW,SFO,2023-04-22,13:31:00,2023-03-09,Travel Agency,4896,58,Business,1246.77,Regular,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-22,Non-Holiday,0,Storm,-9.52,14.8,34.14,155,1,568.85,44,British Airways,111,163,811,111
CA303,DFW,SEA,2023-10-25,20:16:00,2023-08-22,Travel Agency,1911,52,First Class,1030.57,Discount,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-25,Non-Holiday,0,Storm,4.29,18.21,43.2,138,0,704.07,64,Air Canada,297,329,1216,297
BA202,JFK,ATL,2023-08-11,03:09:00,2023-07-05,Phone,4479,46,Business,488.04,Regular,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-11,Non-Holiday,0,Rain,14.65,18.39,42.33,92,0,547.26,37,British Airways,222,281,189,222
AA100,JFK,LAS,2023-01-17,14:22:00,2023-01-03,Travel Agency,2004,31,Economy,1091.85,Premium,Miles,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-17,Non-Holiday,0,Snow,-5.07,12.14,16.12,64,0,569.27,14,American Airlines,16,98,862,16
DA404,JFK,SEA,2023-05-26,18:34:00,2023-05-10,Travel Agency,607,29,Business,394.1,Discount,Credit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Snow,12.63,9.83,29.1,143,1,216.55,16,Delta Airlines,145,225,1114,145
EA505,DEN,SFO,2023-09-19,04:52:00,2023-09-14,Travel Agency,2043,62,Economy,1353.61,Regular,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-19,Non-Holiday,0,Fog,-6.64,12.0,15.39,27,0,1311.23,5,Emirates,261,352,292,261
AA100,LAX,ATL,2023-03-29,08:04:00,2022-12-28,Travel Agency,3365,27,Economy,1105.95,Premium,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-29,Non-Holiday,0,Fog,29.75,2.11,28.64,32,0,827.26,91,American Airlines,87,92,484,87
BA202,DEN,SEA,2023-10-01,02:21:00,2023-09-15,Travel Agency,4399,65,First Class,916.88,Premium,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,Labor Day,2023-10-01,Public Holiday,1,Storm,27.97,2.41,26.24,40,0,866.65,16,British Airways,273,353,141,273
AA100,DEN,ATL,2023-03-10,04:52:00,2022-12-01,Phone,588,53,First Class,784.87,Regular,Debit Card,2023-03,2023-03-01,4.82,6.22,7.66,2023-03,No Holiday,2023-03-10,Non-Holiday,0,Fog,10.99,12.24,23.91,92,0,721.77,99,American Airlines,68,65,292,68
EA505,DEN,MIA,2023-04-24,01:17:00,2023-04-08,Phone,1160,26,Business,1272.8,Discount,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-24,Non-Holiday,0,Fog,-3.32,11.05,9.69,210,0,795.14,16,Emirates,113,193,77,113
BA202,ORD,LAS,2023-08-14,01:01:00,2023-06-17,Online,1821,62,Economy,1153.52,Premium,Credit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-14,Non-Holiday,0,Storm,34.27,6.08,10.46,194,0,807.7,58,British Airways,225,263,61,225
BA202,JFK,SEA,2023-09-14,04:44:00,2023-08-11,Online,2937,32,First Class,510.24,Regular,Credit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-14,Non-Holiday,0,Clear,-4.56,4.21,49.75,104,0,1236.18,34,British Airways,256,318,284,256
AA100,LAX,ATL,2023-05-26,13:27:00,2023-03-07,Phone,1904,18,Economy,1135.81,Discount,Debit Card,2023-05,2023-05-01,-1.37,5.33,6.61,2023-05,No Holiday,2023-05-26,Non-Holiday,0,Rain,37.68,8.6,28.93,126,0,210.24,80,American Airlines,145,161,807,145
AA100,ORD,LAS,2023-12-22,23:04:00,2023-09-16,Travel Agency,3858,26,Business,890.55,Discount,Debit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-22,Non-Holiday,0,Snow,16.89,6.61,44.91,97,0,424.32,97,American Airlines,355,354,1384,355
DA404,DEN,MIA,2023-11-21,02:16:00,2023-09-13,Online,727,40,Economy,1339.87,Regular,Miles,2023-11,2023-11-01,0.77,7.73,8.5,2023-11,No Holiday,2023-11-21,Non-Holiday,0,Rain,11.62,19.47,25.65,215,0,328.74,69,Delta Airlines,324,351,136,324
EA505,DFW,LAS,2023-10-21,15:24:00,2023-09-17,Online,3054,57,Economy,855.82,Discount,Credit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-21,Non-Holiday,0,Clear,27.01,5.98,39.96,21,0,1262.63,34,Emirates,293,355,924,293
CA303,DFW,SEA,2023-10-29,16:02:00,2023-09-20,Travel Agency,177,67,Economy,616.14,Premium,Debit Card,2023-10,2023-10-01,0.89,0.31,3.26,2023-10,No Holiday,2023-10-29,Non-Holiday,0,Snow,14.92,13.95,29.1,123,0,961.39,39,Air Canada,301,358,962,301
DA404,JFK,SEA,2023-08-22,14:55:00,2023-07-06,Travel Agency,3678,45,Economy,320.25,Regular,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-22,Non-Holiday,0,Storm,16.69,19.58,11.34,187,0,447.92,47,Delta Airlines,233,282,895,233
DA404,LAX,SEA,2023-08-12,11:50:00,2023-05-30,Travel Agency,836,53,Business,1048.66,Regular,Miles,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-12,Non-Holiday,0,Storm,16.58,6.48,30.2,24,0,966.74,74,Delta Airlines,223,245,710,223
AA100,ORD,SEA,2023-12-10,21:21:00,2023-10-02,Travel Agency,4400,68,Economy,346.27,Regular,Credit Card,2023-12,2023-12-01,3.85,2.98,4.42,2023-12,No Holiday,2023-12-10,Non-Holiday,0,Storm,-9.49,0.88,44.14,144,0,1105.78,69,American Airlines,343,370,1281,343
DA404,DFW,SFO,2023-04-29,22:47:00,2023-03-26,Online,580,39,Economy,1476.89,Discount,Debit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-29,Non-Holiday,0,Fog,34.8,14.92,33.46,42,0,1280.32,34,Delta Airlines,118,180,1367,118
CA303,JFK,SFO,2023-04-12,03:00:00,2023-03-09,Phone,4359,41,Business,271.82,Discount,Credit Card,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-12,Non-Holiday,0,Storm,4.1,9.25,14.16,162,0,1164.35,34,Air Canada,101,163,180,101
DA404,ORD,ATL,2023-09-09,04:45:00,2023-06-25,Online,2387,28,Economy,1448.49,Premium,Debit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-09,Non-Holiday,0,Fog,-1.68,5.33,33.68,54,0,1054.03,76,Delta Airlines,251,271,285,251
CA303,LAX,MIA,2023-08-30,03:38:00,2023-08-06,Online,2542,69,First Class,516.78,Regular,Debit Card,2023-08,2023-08-01,4.68,0.36,8.92,2023-08,No Holiday,2023-08-30,Non-Holiday,0,Storm,33.64,10.91,2.38,92,0,286.29,24,Air Canada,241,313,218,241
DA404,DEN,ATL,2023-06-26,14:54:00,2023-03-22,Phone,4057,24,Business,951.52,Discount,Debit Card,2023-06,2023-06-01,-0.8,4.07,6.29,2023-06,No Holiday,2023-06-26,Non-Holiday,0,Fog,-8.77,18.16,22.12,219,0,734.53,96,Delta Airlines,176,176,894,176
DA404,DEN,LAS,2023-01-18,16:54:00,2022-10-12,Phone,2634,48,Economy,1145.81,Regular,Credit Card,2023-01,2023-01-01,2.87,4.53,2.9,2023-01,No Holiday,2023-01-18,Non-Holiday,0,Rain,28.08,0.26,34.16,198,0,771.26,98,Delta Airlines,17,15,1014,17
EA505,JFK,SFO,2023-04-21,14:23:00,2023-01-22,Travel Agency,3189,24,First Class,409.36,Regular,Miles,2023-04,2023-04-01,3.01,4.91,7.04,2023-04,No Holiday,2023-04-21,Non-Holiday,0,Rain,7.7,13.43,49.79,23,0,877.25,89,Emirates,110,117,863,110
EA505,ORD,SEA,2023-09-26,14:30:00,2023-07-21,Phone,3332,58,First Class,1085.7,Premium,Credit Card,2023-09,2023-09-01,0.55,9.26,2.72,2023-09,No Holiday,2023-09-26,Non-Holiday,0,Fog,9.11,11.77,45.06,83,0,1252.17,67,Emirates,268,297,870,268
